Trace Name,Result Code,Fixpoint (ms),Termination (ms),Nontermination (ms),ULR-Baseline (ms),P-ULR-Par4,PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_neg-smagilla-succeed.t2.c/lasso_trace_7.txt,NONTERMINATING,0.66,0,0,0.66,1,NONTERMINATING,133,8,141,Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Nested-2.c/lasso_trace_1.txt,INFEASIBLE,1.75,59.33,61.5,-,-,-,5,2,7,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Nested-2.c/lasso_trace_2.txt,TERMINATING,0.48,55.26,28.31,84.05,3,TERMINATING,6,1,7,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Nested-2_no-overflow.c/lasso_trace_1.txt,INFEASIBLE,1.89,55.78,68.14,-,-,-,5,2,7,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Nested-2_no-overflow.c/lasso_trace_2.txt,TERMINATING,0.51,55.17,29.42,85.1,3,TERMINATING,6,1,7,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_1.txt,INFEASIBLE,0,0,0,-,-,-,44,12,56,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_10.txt,INFEASIBLE,0,0,0,-,-,-,44,246,290,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_100.txt,INFEASIBLE,0,0,0,-,-,-,44,2586,2630,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_101.txt,INFEASIBLE,0,0,0,-,-,-,44,2612,2656,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_102.txt,INFEASIBLE,0,0,0,-,-,-,44,2638,2682,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_103.txt,INFEASIBLE,0,0,0,-,-,-,44,2664,2708,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_104.txt,INFEASIBLE,0,0,0,-,-,-,44,2690,2734,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_105.txt,INFEASIBLE,0,0,0,-,-,-,44,2716,2760,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_106.txt,INFEASIBLE,0,0,0,-,-,-,44,2742,2786,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_107.txt,INFEASIBLE,0,0,0,-,-,-,44,2768,2812,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_108.txt,INFEASIBLE,0,0,0,-,-,-,44,2794,2838,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_109.txt,INFEASIBLE,0,0,0,-,-,-,44,2820,2864,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_11.txt,INFEASIBLE,0,0,0,-,-,-,44,272,316,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_110.txt,INFEASIBLE,0,0,0,-,-,-,44,2846,2890,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_111.txt,INFEASIBLE,0,0,0,-,-,-,44,2872,2916,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_12.txt,INFEASIBLE,0,0,0,-,-,-,44,298,342,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_13.txt,INFEASIBLE,0,0,0,-,-,-,44,324,368,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_14.txt,INFEASIBLE,0,0,0,-,-,-,44,350,394,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_15.txt,INFEASIBLE,0,0,0,-,-,-,44,376,420,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_16.txt,INFEASIBLE,0,0,0,-,-,-,44,402,446,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_17.txt,INFEASIBLE,0,0,0,-,-,-,44,428,472,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_18.txt,INFEASIBLE,0,0,0,-,-,-,44,454,498,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_19.txt,INFEASIBLE,0,0,0,-,-,-,44,480,524,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_2.txt,INFEASIBLE,0,0,0,-,-,-,44,38,82,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_20.txt,INFEASIBLE,0,0,0,-,-,-,44,506,550,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_21.txt,INFEASIBLE,0,0,0,-,-,-,44,532,576,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_22.txt,INFEASIBLE,0,0,0,-,-,-,44,558,602,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_23.txt,INFEASIBLE,0,0,0,-,-,-,44,584,628,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_24.txt,INFEASIBLE,0,0,0,-,-,-,44,610,654,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_25.txt,INFEASIBLE,0,0,0,-,-,-,44,636,680,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_26.txt,INFEASIBLE,0,0,0,-,-,-,44,662,706,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_27.txt,INFEASIBLE,0,0,0,-,-,-,44,688,732,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_28.txt,INFEASIBLE,0,0,0,-,-,-,44,714,758,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_29.txt,INFEASIBLE,0,0,0,-,-,-,44,740,784,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_3.txt,INFEASIBLE,0,0,0,-,-,-,44,64,108,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_30.txt,INFEASIBLE,0,0,0,-,-,-,44,766,810,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_31.txt,INFEASIBLE,0,0,0,-,-,-,44,792,836,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_32.txt,INFEASIBLE,0,0,0,-,-,-,44,818,862,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_33.txt,INFEASIBLE,0,0,0,-,-,-,44,844,888,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_34.txt,INFEASIBLE,0,0,0,-,-,-,44,870,914,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_35.txt,INFEASIBLE,0,0,0,-,-,-,44,896,940,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_36.txt,INFEASIBLE,0,0,0,-,-,-,44,922,966,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_37.txt,INFEASIBLE,0,0,0,-,-,-,44,948,992,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_38.txt,INFEASIBLE,0,0,0,-,-,-,44,974,1018,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_39.txt,INFEASIBLE,0,0,0,-,-,-,44,1000,1044,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_4.txt,INFEASIBLE,0,0,0,-,-,-,44,90,134,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_40.txt,INFEASIBLE,0,0,0,-,-,-,44,1026,1070,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_41.txt,INFEASIBLE,0,0,0,-,-,-,44,1052,1096,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_42.txt,INFEASIBLE,0,0,0,-,-,-,44,1078,1122,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_43.txt,INFEASIBLE,0,0,0,-,-,-,44,1104,1148,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_44.txt,INFEASIBLE,0,0,0,-,-,-,44,1130,1174,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_45.txt,INFEASIBLE,0,0,0,-,-,-,44,1156,1200,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_46.txt,INFEASIBLE,0,0,0,-,-,-,44,1182,1226,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_47.txt,INFEASIBLE,0,0,0,-,-,-,44,1208,1252,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_48.txt,INFEASIBLE,0,0,0,-,-,-,44,1234,1278,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_49.txt,INFEASIBLE,0,0,0,-,-,-,44,1260,1304,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_5.txt,INFEASIBLE,0,0,0,-,-,-,44,116,160,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_50.txt,INFEASIBLE,0,0,0,-,-,-,44,1286,1330,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_51.txt,INFEASIBLE,0,0,0,-,-,-,44,1312,1356,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_52.txt,INFEASIBLE,0,0,0,-,-,-,44,1338,1382,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_53.txt,INFEASIBLE,0,0,0,-,-,-,44,1364,1408,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_54.txt,INFEASIBLE,0,0,0,-,-,-,44,1390,1434,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_55.txt,INFEASIBLE,0,0,0,-,-,-,44,1416,1460,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_56.txt,INFEASIBLE,0,0,0,-,-,-,44,1442,1486,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_57.txt,INFEASIBLE,0,0,0,-,-,-,44,1468,1512,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_58.txt,INFEASIBLE,0,0,0,-,-,-,44,1494,1538,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_59.txt,INFEASIBLE,0,0,0,-,-,-,44,1520,1564,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_6.txt,INFEASIBLE,0,0,0,-,-,-,44,142,186,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_60.txt,INFEASIBLE,0,0,0,-,-,-,44,1546,1590,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_61.txt,INFEASIBLE,0,0,0,-,-,-,44,1572,1616,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_62.txt,INFEASIBLE,0,0,0,-,-,-,44,1598,1642,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_63.txt,INFEASIBLE,0,0,0,-,-,-,44,1624,1668,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_64.txt,INFEASIBLE,0,0,0,-,-,-,44,1650,1694,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_65.txt,INFEASIBLE,0,0,0,-,-,-,44,1676,1720,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_66.txt,INFEASIBLE,0,0,0,-,-,-,44,1702,1746,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_67.txt,INFEASIBLE,0,0,0,-,-,-,44,1728,1772,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_68.txt,INFEASIBLE,0,0,0,-,-,-,44,1754,1798,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_69.txt,INFEASIBLE,0,0,0,-,-,-,44,1780,1824,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_7.txt,INFEASIBLE,0,0,0,-,-,-,44,168,212,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_70.txt,INFEASIBLE,0,0,0,-,-,-,44,1806,1850,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_71.txt,INFEASIBLE,0,0,0,-,-,-,44,1832,1876,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_72.txt,INFEASIBLE,0,0,0,-,-,-,44,1858,1902,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_73.txt,INFEASIBLE,0,0,0,-,-,-,44,1884,1928,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_74.txt,INFEASIBLE,0,0,0,-,-,-,44,1910,1954,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_75.txt,INFEASIBLE,0,0,0,-,-,-,44,1936,1980,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_76.txt,INFEASIBLE,0,0,0,-,-,-,44,1962,2006,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_77.txt,INFEASIBLE,0,0,0,-,-,-,44,1988,2032,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_78.txt,INFEASIBLE,0,0,0,-,-,-,44,2014,2058,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_79.txt,INFEASIBLE,0,0,0,-,-,-,44,2040,2084,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_8.txt,INFEASIBLE,0,0,0,-,-,-,44,194,238,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_80.txt,INFEASIBLE,0,0,0,-,-,-,44,2066,2110,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_81.txt,INFEASIBLE,0,0,0,-,-,-,44,2092,2136,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_82.txt,INFEASIBLE,0,0,0,-,-,-,44,2118,2162,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_83.txt,INFEASIBLE,0,0,0,-,-,-,44,2144,2188,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_84.txt,INFEASIBLE,0,0,0,-,-,-,44,2170,2214,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_85.txt,INFEASIBLE,0,0,0,-,-,-,44,2196,2240,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_86.txt,INFEASIBLE,0,0,0,-,-,-,44,2222,2266,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_87.txt,INFEASIBLE,0,0,0,-,-,-,44,2248,2292,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_88.txt,INFEASIBLE,0,0,0,-,-,-,44,2274,2318,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_89.txt,INFEASIBLE,0,0,0,-,-,-,44,2300,2344,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_9.txt,INFEASIBLE,0,0,0,-,-,-,44,220,264,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_90.txt,INFEASIBLE,0,0,0,-,-,-,44,2326,2370,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_91.txt,INFEASIBLE,0,0,0,-,-,-,44,2352,2396,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_92.txt,INFEASIBLE,0,0,0,-,-,-,44,2378,2422,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_93.txt,INFEASIBLE,0,0,0,-,-,-,44,2404,2448,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_94.txt,INFEASIBLE,0,0,0,-,-,-,44,2430,2474,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_95.txt,INFEASIBLE,0,0,0,-,-,-,44,2456,2500,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_96.txt,INFEASIBLE,0,0,0,-,-,-,44,2482,2526,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_97.txt,INFEASIBLE,0,0,0,-,-,-,44,2508,2552,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_98.txt,INFEASIBLE,0,0,0,-,-,-,44,2534,2578,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nested2.t2.c/lasso_trace_99.txt,INFEASIBLE,0,0,0,-,-,-,44,2560,2604,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Nested.c/lasso_trace_1.txt,INFEASIBLE,2.91,52.7,61.18,-,-,-,5,2,7,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Nested.c/lasso_trace_2.txt,TERMINATING,0.41,54.12,27.89,82.42,4,TERMINATING,6,1,7,Affine Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nestedRandomLoop_true-valid-ltl.c/lasso_trace_1.txt,INFEASIBLE,2.06,1303.61,2092.34,-,-,-,4,2,6,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nestedRandomLoop_true-valid-ltl.c/lasso_trace_10.txt,INFEASIBLE,0.19,1105.62,2068.25,-,-,-,19,1,20,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nestedRandomLoop_true-valid-ltl.c/lasso_trace_11.txt,INFEASIBLE,0.27,1041.13,2063.08,-,-,-,20,2,22,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nestedRandomLoop_true-valid-ltl.c/lasso_trace_12.txt,INFEASIBLE,0.21,1055.84,2068.23,-,-,-,22,1,23,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nestedRandomLoop_true-valid-ltl.c/lasso_trace_13.txt,UNCHECKED,0.21,1088.28,2069.55,-,-,-,23,2,25,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nestedRandomLoop_true-valid-ltl.c/lasso_trace_2.txt,INFEASIBLE,0.37,1077.85,2053.79,-,-,-,7,1,8,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nestedRandomLoop_true-valid-ltl.c/lasso_trace_3.txt,INFEASIBLE,0.3,1059.04,2057.82,-,-,-,8,2,10,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nestedRandomLoop_true-valid-ltl.c/lasso_trace_4.txt,INFEASIBLE,0.31,1021.3,2067.73,-,-,-,10,1,11,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nestedRandomLoop_true-valid-ltl.c/lasso_trace_5.txt,INFEASIBLE,0.27,1073.08,2057.63,-,-,-,11,2,13,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nestedRandomLoop_true-valid-ltl.c/lasso_trace_6.txt,INFEASIBLE,0.29,1039.34,2066.11,-,-,-,13,1,14,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nestedRandomLoop_true-valid-ltl.c/lasso_trace_7.txt,INFEASIBLE,0.23,973.2,2073.43,-,-,-,14,2,16,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nestedRandomLoop_true-valid-ltl.c/lasso_trace_8.txt,INFEASIBLE,0.24,1018.69,2063.18,-,-,-,16,1,17,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_nestedRandomLoop_true-valid-ltl.c/lasso_trace_9.txt,INFEASIBLE,0.21,997.24,2073.99,-,-,-,17,2,19,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1a-1.c/lasso_trace_1.txt,INFEASIBLE,0,0,0,-,-,-,6,9,15,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1a-1.c/lasso_trace_2.txt,NONTERMINATING,2.64,0,0,2.64,1,NONTERMINATING,6,27,33,Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1a-1_no-overflow.c/lasso_trace_1.txt,INFEASIBLE,0,0,0,-,-,-,6,9,15,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1a-1_no-overflow.c/lasso_trace_2.txt,NONTERMINATING,2.78,0,0,2.78,1,NONTERMINATING,6,27,33,Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1a-2.c/lasso_trace_1.txt,INFEASIBLE,0,0,0,-,-,-,7,9,16,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1a-2.c/lasso_trace_2.txt,NONTERMINATING,2.63,0,0,2.63,1,NONTERMINATING,7,27,34,Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1a-2_no-overflow.c/lasso_trace_1.txt,INFEASIBLE,0,0,0,-,-,-,7,9,16,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1a-2_no-overflow.c/lasso_trace_2.txt,NONTERMINATING,2.79,0,0,2.79,1,NONTERMINATING,7,27,34,Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1a_false-termination.c/lasso_trace_1.txt,INFEASIBLE,0,0,0,-,-,-,6,9,15,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1a_false-termination.c/lasso_trace_2.txt,NONTERMINATING,2.58,0,0,2.58,1,NONTERMINATING,6,27,33,Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1b.c/lasso_trace_1.txt,TERMINATING,1.61,48.95,114.79,165.35,4,TERMINATING,6,9,15,Affine Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1b.c/lasso_trace_2.txt,TERMINATING,0.66,50,161.66,212.32,4,TERMINATING,12,3,15,Affine Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1b.c/lasso_trace_3.txt,INFEASIBLE,0.28,14.99,39.46,-,-,-,18,3,21,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1b.c/lasso_trace_4.txt,INFEASIBLE,0,0,0,-,-,-,19,15,34,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1b.c/lasso_trace_5.txt,INFEASIBLE,0.31,34.8,52.28,-,-,-,31,27,58,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1b.c/lasso_trace_6.txt,INFEASIBLE,0.24,23.35,37.39,-,-,-,39,3,42,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1b.c/lasso_trace_7.txt,TERMINATING,0.28,47.23,56.52,104.03,4,TERMINATING,14,3,17,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1b.c/lasso_trace_8.txt,INFEASIBLE,0.19,59.46,96.01,-,-,-,36,27,63,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1b_no-overflow.c/lasso_trace_1.txt,TERMINATING,1.61,55.49,125.06,182.16,3,TERMINATING,6,9,15,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1b_no-overflow.c/lasso_trace_2.txt,TERMINATING,0.74,48.65,171.04,220.43,3,TERMINATING,12,3,15,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1b_no-overflow.c/lasso_trace_3.txt,INFEASIBLE,0.47,16.36,38.93,-,-,-,18,3,21,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1b_no-overflow.c/lasso_trace_4.txt,INFEASIBLE,0,0,0,-,-,-,19,15,34,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1b_no-overflow.c/lasso_trace_5.txt,INFEASIBLE,0.36,37.56,53.54,-,-,-,31,27,58,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1b_no-overflow.c/lasso_trace_6.txt,INFEASIBLE,0.42,24.63,45.38,-,-,-,39,3,42,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1b_no-overflow.c/lasso_trace_7.txt,TERMINATING,0.29,53.91,52.6,106.8,5,TERMINATING,14,3,17,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1b_no-overflow.c/lasso_trace_8.txt,INFEASIBLE,1.81,68.11,90.95,-,-,-,36,27,63,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1b_true-termination.c/lasso_trace_1.txt,TERMINATING,1.6,48.65,114.41,164.66,3,TERMINATING,6,9,15,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1b_true-termination.c/lasso_trace_2.txt,TERMINATING,0.79,49.63,162.85,213.27,3,TERMINATING,12,3,15,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NestedRecursion_1b_true-termination.c/lasso_trace_3.txt,INFEASIBLE,0.29,16.04,42.55,-,-,-,18,3,21,-
